X,region,time,mean,ll,ul,country,variant
1485,East Midlands,14/12/2022,0,0,0,England,ct4
1486,East Midlands,15/12/2022,0,0,0,England,ct4
1487,East Midlands,16/12/2022,0,0,0,England,ct4
1488,East Midlands,17/12/2022,0,0,0,England,ct4
1489,East Midlands,18/12/2022,0,0,0,England,ct4
1490,East Midlands,19/12/2022,0,0,0,England,ct4
1491,East Midlands,20/12/2022,0,0,0,England,ct4
1492,East Midlands,21/12/2022,0,0,0,England,ct4
1493,East Midlands,22/12/2022,0,0,0,England,ct4
1494,East Midlands,23/12/2022,0,0,0,England,ct4
1495,East Midlands,24/12/2022,0,0,0,England,ct4
1496,East Midlands,25/12/2022,0,0,0,England,ct4
1497,East Midlands,26/12/2022,0,0,0,England,ct4
1498,East Midlands,27/12/2022,0,0,0,England,ct4
1499,East Midlands,28/12/2022,0,0,0,England,ct4
1500,East Midlands,29/12/2022,0,0,0,England,ct4
1501,East Midlands,30/12/2022,0,0,0,England,ct4
1502,East Midlands,31/12/2022,0,0,0,England,ct4
1503,East Midlands,01/01/2023,0,0,0,England,ct4
1504,East Midlands,02/01/2023,0,0,0,England,ct4
1505,East Midlands,03/01/2023,0,0,0,England,ct4
1506,East of England,16/11/2022,0,0,0,England,ct4
1507,East of England,17/11/2022,0,0,0,England,ct4
1508,East of England,18/11/2022,0,0,0,England,ct4
1509,East of England,19/11/2022,0,0,0,England,ct4
1510,East of England,20/11/2022,0,0,0,England,ct4
1511,East of England,21/11/2022,0,0,0,England,ct4
1512,East of England,22/11/2022,0,0,0,England,ct4
1513,East of England,23/11/2022,0,0,0,England,ct4
1514,East of England,24/11/2022,0,0,0,England,ct4
1515,East of England,25/11/2022,0,0,0,England,ct4
1516,East of England,26/11/2022,0,0,0,England,ct4
1517,East of England,27/11/2022,0,0,0,England,ct4
1518,East of England,28/11/2022,0,0,0,England,ct4
1519,East of England,29/11/2022,0,0,0,England,ct4
1520,East of England,30/11/2022,0,0,0,England,ct4
1521,East of England,01/12/2022,0,0,0,England,ct4
1522,East of England,02/12/2022,0,0,0,England,ct4
1523,East of England,03/12/2022,0,0,0,England,ct4
1524,East of England,04/12/2022,0,0,0,England,ct4
1525,East of England,05/12/2022,0,0,0,England,ct4
1526,East of England,06/12/2022,0,0,0,England,ct4
1527,East of England,07/12/2022,0,0,0,England,ct4
1528,East of England,08/12/2022,0,0,0,England,ct4
1529,East of England,09/12/2022,0,0,0,England,ct4
1530,East of England,10/12/2022,0,0,0,England,ct4
1531,East of England,11/12/2022,0,0,0,England,ct4
1532,East of England,12/12/2022,0,0,0,England,ct4
1533,East of England,13/12/2022,0,0,0,England,ct4
1534,East of England,14/12/2022,0,0,0,England,ct4
1535,East of England,15/12/2022,0,0,0,England,ct4
1536,East of England,16/12/2022,0,0,0,England,ct4
1537,East of England,17/12/2022,0,0,0,England,ct4
1538,East of England,18/12/2022,0,0,0,England,ct4
1539,East of England,19/12/2022,0,0,0,England,ct4
1540,East of England,20/12/2022,0,0,0,England,ct4
1541,East of England,21/12/2022,0,0,0,England,ct4
1542,East of England,22/12/2022,0,0,0,England,ct4
1543,East of England,23/12/2022,0,0,0,England,ct4
1544,East of England,24/12/2022,0,0,0,England,ct4
1545,East of England,25/12/2022,0,0,0,England,ct4
1546,East of England,26/12/2022,0,0,0,England,ct4
1547,East of England,27/12/2022,0,0,0,England,ct4
1548,East of England,28/12/2022,0,0,0,England,ct4
1549,East of England,29/12/2022,0,0,0,England,ct4
1550,East of England,30/12/2022,0,0,0,England,ct4
1551,East of England,31/12/2022,0,0,0,England,ct4
1552,East of England,01/01/2023,0,0,0,England,ct4
1553,East of England,02/01/2023,0,0,0,England,ct4
1554,East of England,03/01/2023,0,0,0,England,ct4
1555,Yorkshire and The Humber,16/11/2022,0,0,0,England,ct4
1556,Yorkshire and The Humber,17/11/2022,0,0,0,England,ct4
1557,Yorkshire and The Humber,18/11/2022,0,0,0,England,ct4
1558,Yorkshire and The Humber,19/11/2022,0,0,0,England,ct4
1559,Yorkshire and The Humber,20/11/2022,0,0,0,England,ct4
1560,Yorkshire and The Humber,21/11/2022,0,0,0,England,ct4
1561,Yorkshire and The Humber,22/11/2022,0,0,0,England,ct4
1562,Yorkshire and The Humber,23/11/2022,0,0,0,England,ct4
1563,Yorkshire and The Humber,24/11/2022,0,0,0,England,ct4
1564,Yorkshire and The Humber,25/11/2022,0,0,0,England,ct4
1565,Yorkshire and The Humber,26/11/2022,0,0,0,England,ct4
1566,Yorkshire and The Humber,27/11/2022,0,0,0,England,ct4
1567,Yorkshire and The Humber,28/11/2022,0,0,0,England,ct4
1568,Yorkshire and The Humber,29/11/2022,0,0,0,England,ct4
1569,Yorkshire and The Humber,30/11/2022,0,0,0,England,ct4
1570,Yorkshire and The Humber,01/12/2022,0,0,0,England,ct4
1571,Yorkshire and The Humber,02/12/2022,0,0,0,England,ct4
1572,Yorkshire and The Humber,03/12/2022,0,0,0,England,ct4
1573,Yorkshire and The Humber,04/12/2022,0,0,0,England,ct4
1574,Yorkshire and The Humber,05/12/2022,0,0,0,England,ct4
1575,Yorkshire and The Humber,06/12/2022,0,0,0,England,ct4
1576,Yorkshire and The Humber,07/12/2022,0,0,0,England,ct4
1577,Yorkshire and The Humber,08/12/2022,0,0,0,England,ct4
1578,Yorkshire and The Humber,09/12/2022,0,0,0,England,ct4
1579,Yorkshire and The Humber,10/12/2022,0,0,0,England,ct4
1580,Yorkshire and The Humber,11/12/2022,0,0,0,England,ct4
1581,Yorkshire and The Humber,12/12/2022,0,0,0,England,ct4
1582,Yorkshire and The Humber,13/12/2022,0,0,0,England,ct4
1583,Yorkshire and The Humber,14/12/2022,0,0,0,England,ct4
1584,Yorkshire and The Humber,15/12/2022,0,0,0,England,ct4
1585,Yorkshire and The Humber,16/12/2022,0,0,0,England,ct4
1586,Yorkshire and The Humber,17/12/2022,0,0,0,England,ct4
1587,Yorkshire and The Humber,18/12/2022,0,0,0,England,ct4
1588,Yorkshire and The Humber,19/12/2022,0,0,0,England,ct4
1589,Yorkshire and The Humber,20/12/2022,0,0,0,England,ct4
1590,Yorkshire and The Humber,21/12/2022,0,0,0,England,ct4
1591,Yorkshire and The Humber,22/12/2022,0,0,0,England,ct4
1592,Yorkshire and The Humber,23/12/2022,0,0,0,England,ct4
1593,Yorkshire and The Humber,24/12/2022,0,0,0,England,ct4
1594,Yorkshire and The Humber,25/12/2022,0,0,0,England,ct4
1595,Yorkshire and The Humber,26/12/2022,0,0,0,England,ct4
1596,Yorkshire and The Humber,27/12/2022,0,0,0,England,ct4
1597,Yorkshire and The Humber,28/12/2022,0,0,0,England,ct4
1598,Yorkshire and The Humber,29/12/2022,0,0,0,England,ct4
1599,Yorkshire and The Humber,30/12/2022,0,0,0,England,ct4
1600,Yorkshire and The Humber,31/12/2022,0,0,0,England,ct4
1601,Yorkshire and The Humber,01/01/2023,0,0,0,England,ct4
1602,Yorkshire and The Humber,02/01/2023,0,0,0,England,ct4
1603,Yorkshire and The Humber,03/01/2023,0,0,0,England,ct4
1604,North East,16/11/2022,0,0,0,England,ct4
1605,North East,17/11/2022,0,0,0,England,ct4
1606,North East,18/11/2022,0,0,0,England,ct4
1607,North East,19/11/2022,0,0,0,England,ct4
1608,North East,20/11/2022,0,0,0,England,ct4
1609,North East,21/11/2022,0,0,0,England,ct4
1610,North East,22/11/2022,0,0,0,England,ct4
1611,North East,23/11/2022,0,0,0,England,ct4
1612,North East,24/11/2022,0,0,0,England,ct4
1613,North East,25/11/2022,0,0,0,England,ct4
1614,North East,26/11/2022,0,0,0,England,ct4
1615,North East,27/11/2022,0,0,0,England,ct4
1616,North East,28/11/2022,0,0,0,England,ct4
1617,North East,29/11/2022,0,0,0,England,ct4
1618,North East,30/11/2022,0,0,0,England,ct4
1619,North East,01/12/2022,0,0,0,England,ct4
1620,North East,02/12/2022,0,0,0,England,ct4
1621,North East,03/12/2022,0,0,0,England,ct4
1622,North East,04/12/2022,0,0,0,England,ct4
1623,North East,05/12/2022,0,0,0,England,ct4
1624,North East,06/12/2022,0,0,0,England,ct4
1625,North East,07/12/2022,0,0,0,England,ct4
1626,North East,08/12/2022,0,0,0,England,ct4
1627,North East,09/12/2022,0,0,0,England,ct4
1628,North East,10/12/2022,0,0,0,England,ct4
1629,North East,11/12/2022,0,0,0,England,ct4
1630,North East,12/12/2022,0,0,0,England,ct4
1631,North East,13/12/2022,0,0,0,England,ct4
1632,North East,14/12/2022,0,0,0,England,ct4
1633,North East,15/12/2022,0,0,0,England,ct4
1634,North East,16/12/2022,0,0,0,England,ct4
1635,North East,17/12/2022,0,0,0,England,ct4
1636,North East,18/12/2022,0,0,0,England,ct4
1637,North East,19/12/2022,0,0,0,England,ct4
1638,North East,20/12/2022,0,0,0,England,ct4
1639,North East,21/12/2022,0,0,0,England,ct4
1640,North East,22/12/2022,0,0,0,England,ct4
1641,North East,23/12/2022,0,0,0,England,ct4
1642,North East,24/12/2022,0,0,0,England,ct4
1643,North East,25/12/2022,0,0,0,England,ct4
1644,North East,26/12/2022,0,0,0,England,ct4
1645,North East,27/12/2022,0,0,0,England,ct4
1646,North East,28/12/2022,0,0,0,England,ct4
1647,North East,29/12/2022,0,0,0,England,ct4
1648,North East,30/12/2022,0,0,0,England,ct4
1649,North East,31/12/2022,0,0,0,England,ct4
1650,North East,01/01/2023,0,0,0,England,ct4
1651,North East,02/01/2023,0,0,0,England,ct4
1652,North East,03/01/2023,0,0,0,England,ct4
1653,England,16/11/2022,0,0,0,England,ct7
1654,England,17/11/2022,0,0,0,England,ct7
1655,England,18/11/2022,0,0,0,England,ct7
1656,England,19/11/2022,0,0,0,England,ct7
1657,England,20/11/2022,0,0,0,England,ct7
1658,England,21/11/2022,0,0,0,England,ct7
1659,England,22/11/2022,0,0,0,England,ct7
1660,England,23/11/2022,0,0,0,England,ct7
1661,England,24/11/2022,0,0,0,England,ct7
1662,England,25/11/2022,0,0,0,England,ct7
1663,England,26/11/2022,0,0,0,England,ct7
1664,England,27/11/2022,0,0,0,England,ct7
1665,England,28/11/2022,0,0,0,England,ct7
1666,England,29/11/2022,0,0,0,England,ct7
1667,England,30/11/2022,0,0,0,England,ct7
1668,England,01/12/2022,0,0,0,England,ct7
1669,England,02/12/2022,0,0,0,England,ct7
1670,England,03/12/2022,0,0,0,England,ct7
1671,England,04/12/2022,0,0,0,England,ct7
1672,England,05/12/2022,0,0,0,England,ct7
1673,England,06/12/2022,0,0,0,England,ct7
1674,England,07/12/2022,0,0,0,England,ct7
1675,England,08/12/2022,0,0,0,England,ct7
1676,England,09/12/2022,0,0,0,England,ct7
1677,England,10/12/2022,0,0,0,England,ct7
1678,England,11/12/2022,0,0,0,England,ct7
1679,England,12/12/2022,0,0,0,England,ct7
1680,England,13/12/2022,0,0,0,England,ct7
1681,England,14/12/2022,0,0,0,England,ct7
1682,England,15/12/2022,0,0,0,England,ct7
1683,England,16/12/2022,0,0,0,England,ct7
1684,England,17/12/2022,0,0,0,England,ct7
1685,England,18/12/2022,0,0,0,England,ct7
1686,England,19/12/2022,0,0,0,England,ct7
1687,England,20/12/2022,0,0,0,England,ct7
1688,England,21/12/2022,0,0,0,England,ct7
1689,England,22/12/2022,0,0,0,England,ct7
1690,England,23/12/2022,0,0,0,England,ct7
1691,England,24/12/2022,0,0,0,England,ct7
1692,England,25/12/2022,0,0,0,England,ct7
1693,England,26/12/2022,0,0,0,England,ct7
1694,England,27/12/2022,0,0,0,England,ct7
1695,England,28/12/2022,0,0,0,England,ct7
1696,England,29/12/2022,0,0,0,England,ct7
1697,England,30/12/2022,0,0,0,England,ct7
1698,England,31/12/2022,0,0,0,England,ct7
1699,England,01/01/2023,0,0,0,England,ct7
1700,England,02/01/2023,0,0,0,England,ct7
1701,England,03/01/2023,0,0,0,England,ct7
1702,London,16/11/2022,0,0,0,England,ct7
1703,London,17/11/2022,0,0,0,England,ct7
1704,London,18/11/2022,0,0,0,England,ct7
1705,London,19/11/2022,0,0,0,England,ct7
1706,London,20/11/2022,0,0,0,England,ct7
1707,London,21/11/2022,0,0,0,England,ct7
1708,London,22/11/2022,0,0,0,England,ct7
1709,London,23/11/2022,0,0,0,England,ct7
1710,London,24/11/2022,0,0,0,England,ct7
1711,London,25/11/2022,0,0,0,England,ct7
1712,London,26/11/2022,0,0,0,England,ct7
1713,London,27/11/2022,0,0,0,England,ct7
1714,London,28/11/2022,0,0,0,England,ct7
1715,London,29/11/2022,0,0,0,England,ct7
1716,London,30/11/2022,0,0,0,England,ct7
1717,London,01/12/2022,0,0,0,England,ct7
1718,London,02/12/2022,0,0,0,England,ct7
1719,London,03/12/2022,0,0,0,England,ct7
1720,London,04/12/2022,0,0,0,England,ct7
1721,London,05/12/2022,0,0,0,England,ct7
1722,London,06/12/2022,0,0,0,England,ct7
1723,London,07/12/2022,0,0,0,England,ct7
1724,London,08/12/2022,0,0,0,England,ct7
1725,London,09/12/2022,0,0,0,England,ct7
1726,London,10/12/2022,0,0,0,England,ct7
1727,London,11/12/2022,0,0,0,England,ct7
1728,London,12/12/2022,0,0,0,England,ct7
1729,London,13/12/2022,0,0,0,England,ct7
1730,London,14/12/2022,0,0,0,England,ct7
1731,London,15/12/2022,0,0,0,England,ct7
1732,London,16/12/2022,0,0,0,England,ct7
1733,London,17/12/2022,0,0,0,England,ct7
1734,London,18/12/2022,0,0,0,England,ct7
1735,London,19/12/2022,0,0,0,England,ct7
1736,London,20/12/2022,0,0,0,England,ct7
1737,London,21/12/2022,0,0,0,England,ct7
1738,London,22/12/2022,0,0,0,England,ct7
1739,London,23/12/2022,0,0,0,England,ct7
1740,London,24/12/2022,0,0,0,England,ct7
1741,London,25/12/2022,0,0,0,England,ct7
1742,London,26/12/2022,0,0,0,England,ct7
1743,London,27/12/2022,0,0,0,England,ct7
1744,London,28/12/2022,0,0,0,England,ct7
1745,London,29/12/2022,0,0,0,England,ct7
1746,London,30/12/2022,0,0,0,England,ct7
1747,London,31/12/2022,0,0,0,England,ct7
1748,London,01/01/2023,0,0,0,England,ct7
1749,London,02/01/2023,0,0,0,England,ct7
1750,London,03/01/2023,0,0,0,England,ct7
1751,South East,16/11/2022,0,0,0,England,ct7
1752,South East,17/11/2022,0,0,0,England,ct7
1753,South East,18/11/2022,0,0,0,England,ct7
1754,South East,19/11/2022,0,0,0,England,ct7
1755,South East,20/11/2022,0,0,0,England,ct7
1756,South East,21/11/2022,0,0,0,England,ct7
1757,South East,22/11/2022,0,0,0,England,ct7
1758,South East,23/11/2022,0,0,0,England,ct7
1759,South East,24/11/2022,0,0,0,England,ct7
1760,South East,25/11/2022,0,0,0,England,ct7
1761,South East,26/11/2022,0,0,0,England,ct7
1762,South East,27/11/2022,0,0,0,England,ct7
1763,South East,28/11/2022,0,0,0,England,ct7
1764,South East,29/11/2022,0,0,0,England,ct7
1765,South East,30/11/2022,0,0,0,England,ct7
1766,South East,01/12/2022,0,0,0,England,ct7
1767,South East,02/12/2022,0,0,0,England,ct7
1768,South East,03/12/2022,0,0,0,England,ct7
1769,South East,04/12/2022,0,0,0,England,ct7
1770,South East,05/12/2022,0,0,0,England,ct7
1771,South East,06/12/2022,0,0,0,England,ct7
1772,South East,07/12/2022,0,0,0,England,ct7
1773,South East,08/12/2022,0,0,0,England,ct7
1774,South East,09/12/2022,0,0,0,England,ct7
1775,South East,10/12/2022,0,0,0,England,ct7
1776,South East,11/12/2022,0,0,0,England,ct7
1777,South East,12/12/2022,0,0,0,England,ct7
1778,South East,13/12/2022,0,0,0,England,ct7
1779,South East,14/12/2022,0,0,0,England,ct7
1780,South East,15/12/2022,0,0,0,England,ct7
1781,South East,16/12/2022,0,0,0,England,ct7
1782,South East,17/12/2022,0,0,0,England,ct7
1783,South East,18/12/2022,0,0,0,England,ct7
1784,South East,19/12/2022,0,0,0,England,ct7
1785,South East,20/12/2022,0,0,0,England,ct7
1786,South East,21/12/2022,0,0,0,England,ct7
1787,South East,22/12/2022,0,0,0,England,ct7
1788,South East,23/12/2022,0,0,0,England,ct7
1789,South East,24/12/2022,0,0,0,England,ct7
1790,South East,25/12/2022,0,0,0,England,ct7
1791,South East,26/12/2022,0,0,0,England,ct7
1792,South East,27/12/2022,0,0,0,England,ct7
1793,South East,28/12/2022,0,0,0,England,ct7
1794,South East,29/12/2022,0,0,0,England,ct7
1795,South East,30/12/2022,0,0,0,England,ct7
1796,South East,31/12/2022,0,0,0,England,ct7
1797,South East,01/01/2023,0,0,0,England,ct7
1798,South East,02/01/2023,0,0,0,England,ct7
1799,South East,03/01/2023,0,0,0,England,ct7
1800,North West,16/11/2022,0,0,0,England,ct7
1801,North West,17/11/2022,0,0,0,England,ct7
1802,North West,18/11/2022,0,0,0,England,ct7
1803,North West,19/11/2022,0,0,0,England,ct7
1804,North West,20/11/2022,0,0,0,England,ct7
1805,North West,21/11/2022,0,0,0,England,ct7
1806,North West,22/11/2022,0,0,0,England,ct7
1807,North West,23/11/2022,0,0,0,England,ct7
1808,North West,24/11/2022,0,0,0,England,ct7
1809,North West,25/11/2022,0,0,0,England,ct7
1810,North West,26/11/2022,0,0,0,England,ct7
1811,North West,27/11/2022,0,0,0,England,ct7
1812,North West,28/11/2022,0,0,0,England,ct7
1813,North West,29/11/2022,0,0,0,England,ct7
1814,North West,30/11/2022,0,0,0,England,ct7
1815,North West,01/12/2022,0,0,0,England,ct7
1816,North West,02/12/2022,0,0,0,England,ct7
1817,North West,03/12/2022,0,0,0,England,ct7
1818,North West,04/12/2022,0,0,0,England,ct7
1819,North West,05/12/2022,0,0,0,England,ct7
1820,North West,06/12/2022,0,0,0,England,ct7
1821,North West,07/12/2022,0,0,0,England,ct7
1822,North West,08/12/2022,0,0,0,England,ct7
1823,North West,09/12/2022,0,0,0,England,ct7
1824,North West,10/12/2022,0,0,0,England,ct7
1825,North West,11/12/2022,0,0,0,England,ct7
1826,North West,12/12/2022,0,0,0,England,ct7
1827,North West,13/12/2022,0,0,0,England,ct7
1828,North West,14/12/2022,0,0,0,England,ct7
1829,North West,15/12/2022,0,0,0,England,ct7
1830,North West,16/12/2022,0,0,0,England,ct7
1831,North West,17/12/2022,0,0,0,England,ct7
1832,North West,18/12/2022,0,0,0,England,ct7
1833,North West,19/12/2022,0,0,0,England,ct7
1834,North West,20/12/2022,0,0,0,England,ct7
1835,North West,21/12/2022,0,0,0,England,ct7
1836,North West,22/12/2022,0,0,0,England,ct7
1837,North West,23/12/2022,0,0,0,England,ct7
1838,North West,24/12/2022,0,0,0,England,ct7
1839,North West,25/12/2022,0,0,0,England,ct7
1840,North West,26/12/2022,0,0,0,England,ct7
1841,North West,27/12/2022,0,0,0,England,ct7
1842,North West,28/12/2022,0,0,0,England,ct7
1843,North West,29/12/2022,0,0,0,England,ct7
1844,North West,30/12/2022,0,0,0,England,ct7
1845,North West,31/12/2022,0,0,0,England,ct7
1846,North West,01/01/2023,0,0,0,England,ct7
1847,North West,02/01/2023,0,0,0,England,ct7
1848,North West,03/01/2023,0,0,0,England,ct7
1849,South West,16/11/2022,0,0,0,England,ct7
1850,South West,17/11/2022,0,0,0,England,ct7
1851,South West,18/11/2022,0,0,0,England,ct7
1852,South West,19/11/2022,0,0,0,England,ct7
1853,South West,20/11/2022,0,0,0,England,ct7
1854,South West,21/11/2022,0,0,0,England,ct7
1855,South West,22/11/2022,0,0,0,England,ct7
1856,South West,23/11/2022,0,0,0,England,ct7
1857,South West,24/11/2022,0,0,0,England,ct7
1858,South West,25/11/2022,0,0,0,England,ct7
1859,South West,26/11/2022,0,0,0,England,ct7
1860,South West,27/11/2022,0,0,0,England,ct7
1861,South West,28/11/2022,0,0,0,England,ct7
1862,South West,29/11/2022,0,0,0,England,ct7
1863,South West,30/11/2022,0,0,0,England,ct7
1864,South West,01/12/2022,0,0,0,England,ct7
1865,South West,02/12/2022,0,0,0,England,ct7
1866,South West,03/12/2022,0,0,0,England,ct7
1867,South West,04/12/2022,0,0,0,England,ct7
1868,South West,05/12/2022,0,0,0,England,ct7
1869,South West,06/12/2022,0,0,0,England,ct7
1870,South West,07/12/2022,0,0,0,England,ct7
1871,South West,08/12/2022,0,0,0,England,ct7
1872,South West,09/12/2022,0,0,0,England,ct7
1873,South West,10/12/2022,0,0,0,England,ct7
1874,South West,11/12/2022,0,0,0,England,ct7
1875,South West,12/12/2022,0,0,0,England,ct7
1876,South West,13/12/2022,0,0,0,England,ct7
1877,South West,14/12/2022,0,0,0,England,ct7
1878,South West,15/12/2022,0,0,0,England,ct7
1879,South West,16/12/2022,0,0,0,England,ct7
1880,South West,17/12/2022,0,0,0,England,ct7
1881,South West,18/12/2022,0,0,0,England,ct7
1882,South West,19/12/2022,0,0,0,England,ct7
1883,South West,20/12/2022,0,0,0,England,ct7
1884,South West,21/12/2022,0,0,0,England,ct7
1885,South West,22/12/2022,0,0,0,England,ct7
1886,South West,23/12/2022,0,0,0,England,ct7
1887,South West,24/12/2022,0,0,0,England,ct7
1888,South West,25/12/2022,0,0,0,England,ct7
1889,South West,26/12/2022,0,0,0,England,ct7
1890,South West,27/12/2022,0,0,0,England,ct7
1891,South West,28/12/2022,0,0,0,England,ct7
1892,South West,29/12/2022,0,0,0,England,ct7
1893,South West,30/12/2022,0,0,0,England,ct7
1894,South West,31/12/2022,0,0,0,England,ct7
1895,South West,01/01/2023,0,0,0,England,ct7
1896,South West,02/01/2023,0,0,0,England,ct7
1897,South West,03/01/2023,0,0,0,England,ct7
1898,West Midlands,16/11/2022,0,0,0,England,ct7
1899,West Midlands,17/11/2022,0,0,0,England,ct7
1900,West Midlands,18/11/2022,0,0,0,England,ct7
1901,West Midlands,19/11/2022,0,0,0,England,ct7
1902,West Midlands,20/11/2022,0,0,0,England,ct7
1903,West Midlands,21/11/2022,0,0,0,England,ct7
1904,West Midlands,22/11/2022,0,0,0,England,ct7
1905,West Midlands,23/11/2022,0,0,0,England,ct7
1906,West Midlands,24/11/2022,0,0,0,England,ct7
1907,West Midlands,25/11/2022,0,0,0,England,ct7
1908,West Midlands,26/11/2022,0,0,0,England,ct7
1909,West Midlands,27/11/2022,0,0,0,England,ct7
1910,West Midlands,28/11/2022,0,0,0,England,ct7
1911,West Midlands,29/11/2022,0,0,0,England,ct7
1912,West Midlands,30/11/2022,0,0,0,England,ct7
1913,West Midlands,01/12/2022,0,0,0,England,ct7
1914,West Midlands,02/12/2022,0,0,0,England,ct7
1915,West Midlands,03/12/2022,0,0,0,England,ct7
1916,West Midlands,04/12/2022,0,0,0,England,ct7
1917,West Midlands,05/12/2022,0,0,0,England,ct7
1918,West Midlands,06/12/2022,0,0,0,England,ct7
1919,West Midlands,07/12/2022,0,0,0,England,ct7
1920,West Midlands,08/12/2022,0,0,0,England,ct7
1921,West Midlands,09/12/2022,0,0,0,England,ct7
1922,West Midlands,10/12/2022,0,0,0,England,ct7
1923,West Midlands,11/12/2022,0,0,0,England,ct7
1924,West Midlands,12/12/2022,0,0,0,England,ct7
1925,West Midlands,13/12/2022,0,0,0,England,ct7
1926,West Midlands,14/12/2022,0,0,0,England,ct7
1927,West Midlands,15/12/2022,0,0,0,England,ct7
1928,West Midlands,16/12/2022,0,0,0,England,ct7
1929,West Midlands,17/12/2022,0,0,0,England,ct7
1930,West Midlands,18/12/2022,0,0,0,England,ct7
1931,West Midlands,19/12/2022,0,0,0,England,ct7
1932,West Midlands,20/12/2022,0,0,0,England,ct7
1933,West Midlands,21/12/2022,0,0,0,England,ct7
1934,West Midlands,22/12/2022,0,0,0,England,ct7
1935,West Midlands,23/12/2022,0,0,0,England,ct7
1936,West Midlands,24/12/2022,0,0,0,England,ct7
1937,West Midlands,25/12/2022,0,0,0,England,ct7
1938,West Midlands,26/12/2022,0,0,0,England,ct7
1939,West Midlands,27/12/2022,0,0,0,England,ct7
1940,West Midlands,28/12/2022,0,0,0,England,ct7
1941,West Midlands,29/12/2022,0,0,0,England,ct7
1942,West Midlands,30/12/2022,0,0,0,England,ct7
1943,West Midlands,31/12/2022,0,0,0,England,ct7
1944,West Midlands,01/01/2023,0,0,0,England,ct7
1945,West Midlands,02/01/2023,0,0,0,England,ct7
1946,West Midlands,03/01/2023,0,0,0,England,ct7
1947,East Midlands,16/11/2022,0,0,0,England,ct7
1948,East Midlands,17/11/2022,0,0,0,England,ct7
1949,East Midlands,18/11/2022,0,0,0,England,ct7
1950,East Midlands,19/11/2022,0,0,0,England,ct7
1951,East Midlands,20/11/2022,0,0,0,England,ct7
1952,East Midlands,21/11/2022,0,0,0,England,ct7
1953,East Midlands,22/11/2022,0,0,0,England,ct7
1954,East Midlands,23/11/2022,0,0,0,England,ct7
1955,East Midlands,24/11/2022,0,0,0,England,ct7
1956,East Midlands,25/11/2022,0,0,0,England,ct7
1957,East Midlands,26/11/2022,0,0,0,England,ct7
1958,East Midlands,27/11/2022,0,0,0,England,ct7
1959,East Midlands,28/11/2022,0,0,0,England,ct7
1960,East Midlands,29/11/2022,0,0,0,England,ct7
1961,East Midlands,30/11/2022,0,0,0,England,ct7
1962,East Midlands,01/12/2022,0,0,0,England,ct7
1963,East Midlands,02/12/2022,0,0,0,England,ct7
1964,East Midlands,03/12/2022,0,0,0,England,ct7
1965,East Midlands,04/12/2022,0,0,0,England,ct7
1966,East Midlands,05/12/2022,0,0,0,England,ct7
1967,East Midlands,06/12/2022,0,0,0,England,ct7
1968,East Midlands,07/12/2022,0,0,0,England,ct7
1969,East Midlands,08/12/2022,0,0,0,England,ct7
1970,East Midlands,09/12/2022,0,0,0,England,ct7
1971,East Midlands,10/12/2022,0,0,0,England,ct7
1972,East Midlands,11/12/2022,0,0,0,England,ct7
1973,East Midlands,12/12/2022,0,0,0,England,ct7
1974,East Midlands,13/12/2022,0,0,0,England,ct7
1975,East Midlands,14/12/2022,0,0,0,England,ct7
1976,East Midlands,15/12/2022,0,0,0,England,ct7
1977,East Midlands,16/12/2022,0,0,0,England,ct7
1978,East Midlands,17/12/2022,0,0,0,England,ct7
1979,East Midlands,18/12/2022,0,0,0,England,ct7
1980,East Midlands,19/12/2022,0,0,0,England,ct7
1981,East Midlands,20/12/2022,0,0,0,England,ct7
1982,East Midlands,21/12/2022,0,0,0,England,ct7
1983,East Midlands,22/12/2022,0,0,0,England,ct7
1984,East Midlands,23/12/2022,0,0,0,England,ct7
1985,East Midlands,24/12/2022,0,0,0,England,ct7
1986,East Midlands,25/12/2022,0,0,0,England,ct7
1987,East Midlands,26/12/2022,0,0,0,England,ct7
1988,East Midlands,27/12/2022,0,0,0,England,ct7
1989,East Midlands,28/12/2022,0,0,0,England,ct7
1990,East Midlands,29/12/2022,0,0,0,England,ct7
1991,East Midlands,30/12/2022,0,0,0,England,ct7
1992,East Midlands,31/12/2022,0,0,0,England,ct7
1993,East Midlands,01/01/2023,0,0,0,England,ct7
1994,East Midlands,02/01/2023,0,0,0,England,ct7
1995,East Midlands,03/01/2023,0,0,0,England,ct7
1996,East of England,16/11/2022,0,0,0,England,ct7
1997,East of England,17/11/2022,0,0,0,England,ct7
1998,East of England,18/11/2022,0,0,0,England,ct7
1999,East of England,19/11/2022,0,0,0,England,ct7
2000,East of England,20/11/2022,0,0,0,England,ct7
2001,East of England,21/11/2022,0,0,0,England,ct7
2002,East of England,22/11/2022,0,0,0,England,ct7
2003,East of England,23/11/2022,0,0,0,England,ct7
2004,East of England,24/11/2022,0,0,0,England,ct7
2005,East of England,25/11/2022,0,0,0,England,ct7
2006,East of England,26/11/2022,0,0,0,England,ct7
2007,East of England,27/11/2022,0,0,0,England,ct7
2008,East of England,28/11/2022,0,0,0,England,ct7
2009,East of England,29/11/2022,0,0,0,England,ct7
2010,East of England,30/11/2022,0,0,0,England,ct7
2011,East of England,01/12/2022,0,0,0,England,ct7
2012,East of England,02/12/2022,0,0,0,England,ct7
