X,study_day,visit_date,age_at_visit,region,prob,lower.CL,upper.CL
11748,44,19/12/2022,46,Scotland,0,0,0
11749,45,20/12/2022,46,Scotland,0,0,0
11750,46,21/12/2022,46,Scotland,0,0,0
11751,47,22/12/2022,46,Scotland,0,0,0
11752,48,23/12/2022,46,Scotland,0,0,0
11753,49,24/12/2022,46,Scotland,0,0,0
11754,50,25/12/2022,46,Scotland,0,0,0
11755,51,26/12/2022,46,Scotland,0,0,0
11756,52,27/12/2022,46,Scotland,0,0,0
11757,53,28/12/2022,46,Scotland,0,0,0
11758,54,29/12/2022,46,Scotland,0,0,0
11759,55,30/12/2022,46,Scotland,0,0,0
11760,56,31/12/2022,46,Scotland,0,0,0
11761,1,06/11/2022,47,Scotland,0,0,0
11762,2,07/11/2022,47,Scotland,0,0,0
11763,3,08/11/2022,47,Scotland,0,0,0
11764,4,09/11/2022,47,Scotland,0,0,0
11765,5,10/11/2022,47,Scotland,0,0,0
11766,6,11/11/2022,47,Scotland,0,0,0
11767,7,12/11/2022,47,Scotland,0,0,0
11768,8,13/11/2022,47,Scotland,0,0,0
11769,9,14/11/2022,47,Scotland,0,0,0
11770,10,15/11/2022,47,Scotland,0,0,0
11771,11,16/11/2022,47,Scotland,0,0,0
11772,12,17/11/2022,47,Scotland,0,0,0
11773,13,18/11/2022,47,Scotland,0,0,0
11774,14,19/11/2022,47,Scotland,0,0,0
11775,15,20/11/2022,47,Scotland,0,0,0
11776,16,21/11/2022,47,Scotland,0,0,0
11777,17,22/11/2022,47,Scotland,0,0,0
11778,18,23/11/2022,47,Scotland,0,0,0
11779,19,24/11/2022,47,Scotland,0,0,0
11780,20,25/11/2022,47,Scotland,0,0,0
11781,21,26/11/2022,47,Scotland,0,0,0
11782,22,27/11/2022,47,Scotland,0,0,0
11783,23,28/11/2022,47,Scotland,0,0,0
11784,24,29/11/2022,47,Scotland,0,0,0
11785,25,30/11/2022,47,Scotland,0,0,0
11786,26,01/12/2022,47,Scotland,0,0,0
11787,27,02/12/2022,47,Scotland,0,0,0
11788,28,03/12/2022,47,Scotland,0,0,0
11789,29,04/12/2022,47,Scotland,0,0,0
11790,30,05/12/2022,47,Scotland,0,0,0
11791,31,06/12/2022,47,Scotland,0,0,0
11792,32,07/12/2022,47,Scotland,0,0,0
11793,33,08/12/2022,47,Scotland,0,0,0
11794,34,09/12/2022,47,Scotland,0,0,0
11795,35,10/12/2022,47,Scotland,0,0,0
11796,36,11/12/2022,47,Scotland,0,0,0
11797,37,12/12/2022,47,Scotland,0,0,0
11798,38,13/12/2022,47,Scotland,0,0,0
11799,39,14/12/2022,47,Scotland,0,0,0
11800,40,15/12/2022,47,Scotland,0,0,0
11801,41,16/12/2022,47,Scotland,0,0,0
11802,42,17/12/2022,47,Scotland,0,0,0
11803,43,18/12/2022,47,Scotland,0,0,0
11804,44,19/12/2022,47,Scotland,0,0,0
11805,45,20/12/2022,47,Scotland,0,0,0
11806,46,21/12/2022,47,Scotland,0,0,0
11807,47,22/12/2022,47,Scotland,0,0,0
11808,48,23/12/2022,47,Scotland,0,0,0
11809,49,24/12/2022,47,Scotland,0,0,0
11810,50,25/12/2022,47,Scotland,0,0,0
11811,51,26/12/2022,47,Scotland,0,0,0
11812,52,27/12/2022,47,Scotland,0,0,0
11813,53,28/12/2022,47,Scotland,0,0,0
11814,54,29/12/2022,47,Scotland,0,0,0
11815,55,30/12/2022,47,Scotland,0,0,0
11816,56,31/12/2022,47,Scotland,0,0,0
11817,1,06/11/2022,48,Scotland,0,0,0
11818,2,07/11/2022,48,Scotland,0,0,0
11819,3,08/11/2022,48,Scotland,0,0,0
11820,4,09/11/2022,48,Scotland,0,0,0
11821,5,10/11/2022,48,Scotland,0,0,0
11822,6,11/11/2022,48,Scotland,0,0,0
11823,7,12/11/2022,48,Scotland,0,0,0
11824,8,13/11/2022,48,Scotland,0,0,0
11825,9,14/11/2022,48,Scotland,0,0,0
11826,10,15/11/2022,48,Scotland,0,0,0
11827,11,16/11/2022,48,Scotland,0,0,0
11828,12,17/11/2022,48,Scotland,0,0,0
11829,13,18/11/2022,48,Scotland,0,0,0
11830,14,19/11/2022,48,Scotland,0,0,0
11831,15,20/11/2022,48,Scotland,0,0,0
11832,16,21/11/2022,48,Scotland,0,0,0
11833,17,22/11/2022,48,Scotland,0,0,0
11834,18,23/11/2022,48,Scotland,0,0,0
11835,19,24/11/2022,48,Scotland,0,0,0
11836,20,25/11/2022,48,Scotland,0,0,0
11837,21,26/11/2022,48,Scotland,0,0,0
11838,22,27/11/2022,48,Scotland,0,0,0
11839,23,28/11/2022,48,Scotland,0,0,0
11840,24,29/11/2022,48,Scotland,0,0,0
11841,25,30/11/2022,48,Scotland,0,0,0
11842,26,01/12/2022,48,Scotland,0,0,0
11843,27,02/12/2022,48,Scotland,0,0,0
11844,28,03/12/2022,48,Scotland,0,0,0
11845,29,04/12/2022,48,Scotland,0,0,0
11846,30,05/12/2022,48,Scotland,0,0,0
11847,31,06/12/2022,48,Scotland,0,0,0
11848,32,07/12/2022,48,Scotland,0,0,0
11849,33,08/12/2022,48,Scotland,0,0,0
11850,34,09/12/2022,48,Scotland,0,0,0
11851,35,10/12/2022,48,Scotland,0,0,0
11852,36,11/12/2022,48,Scotland,0,0,0
11853,37,12/12/2022,48,Scotland,0,0,0
11854,38,13/12/2022,48,Scotland,0,0,0
11855,39,14/12/2022,48,Scotland,0,0,0
11856,40,15/12/2022,48,Scotland,0,0,0
11857,41,16/12/2022,48,Scotland,0,0,0
11858,42,17/12/2022,48,Scotland,0,0,0
11859,43,18/12/2022,48,Scotland,0,0,0
11860,44,19/12/2022,48,Scotland,0,0,0
11861,45,20/12/2022,48,Scotland,0,0,0
11862,46,21/12/2022,48,Scotland,0,0,0
11863,47,22/12/2022,48,Scotland,0,0,0
11864,48,23/12/2022,48,Scotland,0,0,0
11865,49,24/12/2022,48,Scotland,0,0,0
11866,50,25/12/2022,48,Scotland,0,0,0
11867,51,26/12/2022,48,Scotland,0,0,0
11868,52,27/12/2022,48,Scotland,0,0,0
11869,53,28/12/2022,48,Scotland,0,0,0
11870,54,29/12/2022,48,Scotland,0,0,0
11871,55,30/12/2022,48,Scotland,0,0,0
11872,56,31/12/2022,48,Scotland,0,0,0
11873,1,06/11/2022,49,Scotland,0,0,0
11874,2,07/11/2022,49,Scotland,0,0,0
11875,3,08/11/2022,49,Scotland,0,0,0
11876,4,09/11/2022,49,Scotland,0,0,0
11877,5,10/11/2022,49,Scotland,0,0,0
11878,6,11/11/2022,49,Scotland,0,0,0
11879,7,12/11/2022,49,Scotland,0,0,0
11880,8,13/11/2022,49,Scotland,0,0,0
11881,9,14/11/2022,49,Scotland,0,0,0
11882,10,15/11/2022,49,Scotland,0,0,0
11883,11,16/11/2022,49,Scotland,0,0,0
11884,12,17/11/2022,49,Scotland,0,0,0
11885,13,18/11/2022,49,Scotland,0,0,0
11886,14,19/11/2022,49,Scotland,0,0,0
11887,15,20/11/2022,49,Scotland,0,0,0
11888,16,21/11/2022,49,Scotland,0,0,0
11889,17,22/11/2022,49,Scotland,0,0,0
11890,18,23/11/2022,49,Scotland,0,0,0
11891,19,24/11/2022,49,Scotland,0,0,0
11892,20,25/11/2022,49,Scotland,0,0,0
11893,21,26/11/2022,49,Scotland,0,0,0
11894,22,27/11/2022,49,Scotland,0,0,0
11895,23,28/11/2022,49,Scotland,0,0,0
11896,24,29/11/2022,49,Scotland,0,0,0
11897,25,30/11/2022,49,Scotland,0,0,0
11898,26,01/12/2022,49,Scotland,0,0,0
11899,27,02/12/2022,49,Scotland,0,0,0
11900,28,03/12/2022,49,Scotland,0,0,0
11901,29,04/12/2022,49,Scotland,0,0,0
11902,30,05/12/2022,49,Scotland,0,0,0
11903,31,06/12/2022,49,Scotland,0,0,0
11904,32,07/12/2022,49,Scotland,0,0,0
11905,33,08/12/2022,49,Scotland,0,0,0
11906,34,09/12/2022,49,Scotland,0,0,0
11907,35,10/12/2022,49,Scotland,0,0,0
11908,36,11/12/2022,49,Scotland,0,0,0
11909,37,12/12/2022,49,Scotland,0,0,0
11910,38,13/12/2022,49,Scotland,0,0,0
11911,39,14/12/2022,49,Scotland,0,0,0
11912,40,15/12/2022,49,Scotland,0,0,0
11913,41,16/12/2022,49,Scotland,0,0,0
11914,42,17/12/2022,49,Scotland,0,0,0
11915,43,18/12/2022,49,Scotland,0,0,0
11916,44,19/12/2022,49,Scotland,0,0,0
11917,45,20/12/2022,49,Scotland,0,0,0
11918,46,21/12/2022,49,Scotland,0,0,0
11919,47,22/12/2022,49,Scotland,0,0,0
11920,48,23/12/2022,49,Scotland,0,0,0
11921,49,24/12/2022,49,Scotland,0,0,0
11922,50,25/12/2022,49,Scotland,0,0,0
11923,51,26/12/2022,49,Scotland,0,0,0
11924,52,27/12/2022,49,Scotland,0,0,0
11925,53,28/12/2022,49,Scotland,0,0,0
11926,54,29/12/2022,49,Scotland,0,0,0
11927,55,30/12/2022,49,Scotland,0,0,0
11928,56,31/12/2022,49,Scotland,0,0,0
11929,1,06/11/2022,50,Scotland,0,0,0
11930,2,07/11/2022,50,Scotland,0,0,0
11931,3,08/11/2022,50,Scotland,0,0,0
11932,4,09/11/2022,50,Scotland,0,0,0
11933,5,10/11/2022,50,Scotland,0,0,0
11934,6,11/11/2022,50,Scotland,0,0,0
11935,7,12/11/2022,50,Scotland,0,0,0
11936,8,13/11/2022,50,Scotland,0,0,0
11937,9,14/11/2022,50,Scotland,0,0,0
11938,10,15/11/2022,50,Scotland,0,0,0
11939,11,16/11/2022,50,Scotland,0,0,0
11940,12,17/11/2022,50,Scotland,0,0,0
11941,13,18/11/2022,50,Scotland,0,0,0
11942,14,19/11/2022,50,Scotland,0,0,0
11943,15,20/11/2022,50,Scotland,0,0,0
11944,16,21/11/2022,50,Scotland,0,0,0
11945,17,22/11/2022,50,Scotland,0,0,0
11946,18,23/11/2022,50,Scotland,0,0,0
11947,19,24/11/2022,50,Scotland,0,0,0
11948,20,25/11/2022,50,Scotland,0,0,0
11949,21,26/11/2022,50,Scotland,0,0,0
11950,22,27/11/2022,50,Scotland,0,0,0
11951,23,28/11/2022,50,Scotland,0,0,0
11952,24,29/11/2022,50,Scotland,0,0,0
11953,25,30/11/2022,50,Scotland,0,0,0
11954,26,01/12/2022,50,Scotland,0,0,0
11955,27,02/12/2022,50,Scotland,0,0,0
11956,28,03/12/2022,50,Scotland,0,0,0
11957,29,04/12/2022,50,Scotland,0,0,0
11958,30,05/12/2022,50,Scotland,0,0,0
11959,31,06/12/2022,50,Scotland,0,0,0
11960,32,07/12/2022,50,Scotland,0,0,0
11961,33,08/12/2022,50,Scotland,0,0,0
11962,34,09/12/2022,50,Scotland,0,0,0
11963,35,10/12/2022,50,Scotland,0,0,0
11964,36,11/12/2022,50,Scotland,0,0,0
11965,37,12/12/2022,50,Scotland,0,0,0
11966,38,13/12/2022,50,Scotland,0,0,0
11967,39,14/12/2022,50,Scotland,0,0,0
11968,40,15/12/2022,50,Scotland,0,0,0
11969,41,16/12/2022,50,Scotland,0,0,0
11970,42,17/12/2022,50,Scotland,0,0,0
11971,43,18/12/2022,50,Scotland,0,0,0
11972,44,19/12/2022,50,Scotland,0,0,0
11973,45,20/12/2022,50,Scotland,0,0,0
11974,46,21/12/2022,50,Scotland,0,0,0
11975,47,22/12/2022,50,Scotland,0,0,0
11976,48,23/12/2022,50,Scotland,0,0,0
11977,49,24/12/2022,50,Scotland,0,0,0
11978,50,25/12/2022,50,Scotland,0,0,0
11979,51,26/12/2022,50,Scotland,0,0,0
11980,52,27/12/2022,50,Scotland,0,0,0
11981,53,28/12/2022,50,Scotland,0,0,0
11982,54,29/12/2022,50,Scotland,0,0,0
11983,55,30/12/2022,50,Scotland,0,0,0
11984,56,31/12/2022,50,Scotland,0,0,0
11985,1,06/11/2022,51,Scotland,0,0,0
11986,2,07/11/2022,51,Scotland,0,0,0
11987,3,08/11/2022,51,Scotland,0,0,0
11988,4,09/11/2022,51,Scotland,0,0,0
11989,5,10/11/2022,51,Scotland,0,0,0
11990,6,11/11/2022,51,Scotland,0,0,0
11991,7,12/11/2022,51,Scotland,0,0,0
11992,8,13/11/2022,51,Scotland,0,0,0
11993,9,14/11/2022,51,Scotland,0,0,0
11994,10,15/11/2022,51,Scotland,0,0,0
11995,11,16/11/2022,51,Scotland,0,0,0
11996,12,17/11/2022,51,Scotland,0,0,0
11997,13,18/11/2022,51,Scotland,0,0,0
11998,14,19/11/2022,51,Scotland,0,0,0
11999,15,20/11/2022,51,Scotland,0,0,0
12000,16,21/11/2022,51,Scotland,0,0,0
12001,17,22/11/2022,51,Scotland,0,0,0
12002,18,23/11/2022,51,Scotland,0,0,0
12003,19,24/11/2022,51,Scotland,0,0,0
12004,20,25/11/2022,51,Scotland,0,0,0
12005,21,26/11/2022,51,Scotland,0,0,0
12006,22,27/11/2022,51,Scotland,0,0,0
12007,23,28/11/2022,51,Scotland,0,0,0
12008,24,29/11/2022,51,Scotland,0,0,0
12009,25,30/11/2022,51,Scotland,0,0,0
12010,26,01/12/2022,51,Scotland,0,0,0
12011,27,02/12/2022,51,Scotland,0,0,0
12012,28,03/12/2022,51,Scotland,0,0,0
12013,29,04/12/2022,51,Scotland,0,0,0
12014,30,05/12/2022,51,Scotland,0,0,0
12015,31,06/12/2022,51,Scotland,0,0,0
12016,32,07/12/2022,51,Scotland,0,0,0
12017,33,08/12/2022,51,Scotland,0,0,0
12018,34,09/12/2022,51,Scotland,0,0,0
12019,35,10/12/2022,51,Scotland,0,0,0
12020,36,11/12/2022,51,Scotland,0,0,0
12021,37,12/12/2022,51,Scotland,0,0,0
12022,38,13/12/2022,51,Scotland,0,0,0
12023,39,14/12/2022,51,Scotland,0,0,0
12024,40,15/12/2022,51,Scotland,0,0,0
12025,41,16/12/2022,51,Scotland,0,0,0
12026,42,17/12/2022,51,Scotland,0,0,0
12027,43,18/12/2022,51,Scotland,0,0,0
12028,44,19/12/2022,51,Scotland,0,0,0
12029,45,20/12/2022,51,Scotland,0,0,0
12030,46,21/12/2022,51,Scotland,0,0,0
12031,47,22/12/2022,51,Scotland,0,0,0
12032,48,23/12/2022,51,Scotland,0,0,0
12033,49,24/12/2022,51,Scotland,0,0,0
12034,50,25/12/2022,51,Scotland,0,0,0
12035,51,26/12/2022,51,Scotland,0,0,0
12036,52,27/12/2022,51,Scotland,0,0,0
12037,53,28/12/2022,51,Scotland,0,0,0
12038,54,29/12/2022,51,Scotland,0,0,0
12039,55,30/12/2022,51,Scotland,0,0,0
12040,56,31/12/2022,51,Scotland,0,0,0
12041,1,06/11/2022,52,Scotland,0,0,0
12042,2,07/11/2022,52,Scotland,0,0,0
12043,3,08/11/2022,52,Scotland,0,0,0
12044,4,09/11/2022,52,Scotland,0,0,0
12045,5,10/11/2022,52,Scotland,0,0,0
12046,6,11/11/2022,52,Scotland,0,0,0
12047,7,12/11/2022,52,Scotland,0,0,0
12048,8,13/11/2022,52,Scotland,0,0,0
12049,9,14/11/2022,52,Scotland,0,0,0
12050,10,15/11/2022,52,Scotland,0,0,0
12051,11,16/11/2022,52,Scotland,0,0,0
12052,12,17/11/2022,52,Scotland,0,0,0
12053,13,18/11/2022,52,Scotland,0,0,0
12054,14,19/11/2022,52,Scotland,0,0,0
12055,15,20/11/2022,52,Scotland,0,0,0
12056,16,21/11/2022,52,Scotland,0,0,0
12057,17,22/11/2022,52,Scotland,0,0,0
12058,18,23/11/2022,52,Scotland,0,0,0
12059,19,24/11/2022,52,Scotland,0,0,0
12060,20,25/11/2022,52,Scotland,0,0,0
12061,21,26/11/2022,52,Scotland,0,0,0
12062,22,27/11/2022,52,Scotland,0,0,0
12063,23,28/11/2022,52,Scotland,0,0,0
12064,24,29/11/2022,52,Scotland,0,0,0
12065,25,30/11/2022,52,Scotland,0,0,0
12066,26,01/12/2022,52,Scotland,0,0,0
12067,27,02/12/2022,52,Scotland,0,0,0
12068,28,03/12/2022,52,Scotland,0,0,0
12069,29,04/12/2022,52,Scotland,0,0,0
12070,30,05/12/2022,52,Scotland,0,0,0
12071,31,06/12/2022,52,Scotland,0,0,0
12072,32,07/12/2022,52,Scotland,0,0,0
12073,33,08/12/2022,52,Scotland,0,0,0
12074,34,09/12/2022,52,Scotland,0,0,0
12075,35,10/12/2022,52,Scotland,0,0,0
12076,36,11/12/2022,52,Scotland,0,0,0
12077,37,12/12/2022,52,Scotland,0,0,0
12078,38,13/12/2022,52,Scotland,0,0,0
12079,39,14/12/2022,52,Scotland,0,0,0
12080,40,15/12/2022,52,Scotland,0,0,0
12081,41,16/12/2022,52,Scotland,0,0,0
12082,42,17/12/2022,52,Scotland,0,0,0
12083,43,18/12/2022,52,Scotland,0,0,0
12084,44,19/12/2022,52,Scotland,0,0,0
12085,45,20/12/2022,52,Scotland,0,0,0
12086,46,21/12/2022,52,Scotland,0,0,0
12087,47,22/12/2022,52,Scotland,0,0,0
12088,48,23/12/2022,52,Scotland,0,0,0
12089,49,24/12/2022,52,Scotland,0,0,0
12090,50,25/12/2022,52,Scotland,0,0,0
12091,51,26/12/2022,52,Scotland,0,0,0
12092,52,27/12/2022,52,Scotland,0,0,0
12093,53,28/12/2022,52,Scotland,0,0,0
12094,54,29/12/2022,52,Scotland,0,0,0
12095,55,30/12/2022,52,Scotland,0,0,0
12096,56,31/12/2022,52,Scotland,0,0,0
12097,1,06/11/2022,53,Scotland,0,0,0
12098,2,07/11/2022,53,Scotland,0,0,0
12099,3,08/11/2022,53,Scotland,0,0,0
12100,4,09/11/2022,53,Scotland,0,0,0
12101,5,10/11/2022,53,Scotland,0,0,0
12102,6,11/11/2022,53,Scotland,0,0,0
12103,7,12/11/2022,53,Scotland,0,0,0
12104,8,13/11/2022,53,Scotland,0,0,0
12105,9,14/11/2022,53,Scotland,0,0,0
12106,10,15/11/2022,53,Scotland,0,0,0
12107,11,16/11/2022,53,Scotland,0,0,0
12108,12,17/11/2022,53,Scotland,0,0,0
12109,13,18/11/2022,53,Scotland,0,0,0
12110,14,19/11/2022,53,Scotland,0,0,0
12111,15,20/11/2022,53,Scotland,0,0,0
12112,16,21/11/2022,53,Scotland,0,0,0
12113,17,22/11/2022,53,Scotland,0,0,0
12114,18,23/11/2022,53,Scotland,0,0,0
12115,19,24/11/2022,53,Scotland,0,0,0
12116,20,25/11/2022,53,Scotland,0,0,0
12117,21,26/11/2022,53,Scotland,0,0,0
12118,22,27/11/2022,53,Scotland,0,0,0
12119,23,28/11/2022,53,Scotland,0,0,0
12120,24,29/11/2022,53,Scotland,0,0,0
12121,25,30/11/2022,53,Scotland,0,0,0
12122,26,01/12/2022,53,Scotland,0,0,0
12123,27,02/12/2022,53,Scotland,0,0,0
12124,28,03/12/2022,53,Scotland,0,0,0
12125,29,04/12/2022,53,Scotland,0,0,0
12126,30,05/12/2022,53,Scotland,0,0,0
12127,31,06/12/2022,53,Scotland,0,0,0
12128,32,07/12/2022,53,Scotland,0,0,0
12129,33,08/12/2022,53,Scotland,0,0,0
12130,34,09/12/2022,53,Scotland,0,0,0
12131,35,10/12/2022,53,Scotland,0,0,0
12132,36,11/12/2022,53,Scotland,0,0,0
12133,37,12/12/2022,53,Scotland,0,0,0
12134,38,13/12/2022,53,Scotland,0,0,0
12135,39,14/12/2022,53,Scotland,0,0,0
12136,40,15/12/2022,53,Scotland,0,0,0
12137,41,16/12/2022,53,Scotland,0,0,0
12138,42,17/12/2022,53,Scotland,0,0,0
12139,43,18/12/2022,53,Scotland,0,0,0
12140,44,19/12/2022,53,Scotland,0,0,0
12141,45,20/12/2022,53,Scotland,0,0,0
12142,46,21/12/2022,53,Scotland,0,0,0
12143,47,22/12/2022,53,Scotland,0,0,0
12144,48,23/12/2022,53,Scotland,0,0,0
12145,49,24/12/2022,53,Scotland,0,0,0
12146,50,25/12/2022,53,Scotland,0,0,0
12147,51,26/12/2022,53,Scotland,0,0,0
12148,52,27/12/2022,53,Scotland,0,0,0
12149,53,28/12/2022,53,Scotland,0,0,0
12150,54,29/12/2022,53,Scotland,0,0,0
12151,55,30/12/2022,53,Scotland,0,0,0
12152,56,31/12/2022,53,Scotland,0,0,0
12153,1,06/11/2022,54,Scotland,0,0,0
12154,2,07/11/2022,54,Scotland,0,0,0
12155,3,08/11/2022,54,Scotland,0,0,0
12156,4,09/11/2022,54,Scotland,0,0,0
12157,5,10/11/2022,54,Scotland,0,0,0
12158,6,11/11/2022,54,Scotland,0,0,0
12159,7,12/11/2022,54,Scotland,0,0,0
12160,8,13/11/2022,54,Scotland,0,0,0
12161,9,14/11/2022,54,Scotland,0,0,0
12162,10,15/11/2022,54,Scotland,0,0,0
12163,11,16/11/2022,54,Scotland,0,0,0
12164,12,17/11/2022,54,Scotland,0,0,0
12165,13,18/11/2022,54,Scotland,0,0,0
12166,14,19/11/2022,54,Scotland,0,0,0
12167,15,20/11/2022,54,Scotland,0,0,0
12168,16,21/11/2022,54,Scotland,0,0,0
12169,17,22/11/2022,54,Scotland,0,0,0
12170,18,23/11/2022,54,Scotland,0,0,0
12171,19,24/11/2022,54,Scotland,0,0,0
12172,20,25/11/2022,54,Scotland,0,0,0
12173,21,26/11/2022,54,Scotland,0,0,0
12174,22,27/11/2022,54,Scotland,0,0,0
12175,23,28/11/2022,54,Scotland,0,0,0
12176,24,29/11/2022,54,Scotland,0,0,0
12177,25,30/11/2022,54,Scotland,0,0,0
12178,26,01/12/2022,54,Scotland,0,0,0
12179,27,02/12/2022,54,Scotland,0,0,0
12180,28,03/12/2022,54,Scotland,0,0,0
12181,29,04/12/2022,54,Scotland,0,0,0
12182,30,05/12/2022,54,Scotland,0,0,0
12183,31,06/12/2022,54,Scotland,0,0,0
12184,32,07/12/2022,54,Scotland,0,0,0
12185,33,08/12/2022,54,Scotland,0,0,0
12186,34,09/12/2022,54,Scotland,0,0,0
12187,35,10/12/2022,54,Scotland,0,0,0
12188,36,11/12/2022,54,Scotland,0,0,0
12189,37,12/12/2022,54,Scotland,0,0,0
12190,38,13/12/2022,54,Scotland,0,0,0
12191,39,14/12/2022,54,Scotland,0,0,0
12192,40,15/12/2022,54,Scotland,0,0,0
12193,41,16/12/2022,54,Scotland,0,0,0
12194,42,17/12/2022,54,Scotland,0,0,0
12195,43,18/12/2022,54,Scotland,0,0,0
12196,44,19/12/2022,54,Scotland,0,0,0
12197,45,20/12/2022,54,Scotland,0,0,0
12198,46,21/12/2022,54,Scotland,0,0,0
12199,47,22/12/2022,54,Scotland,0,0,0
12200,48,23/12/2022,54,Scotland,0,0,0
12201,49,24/12/2022,54,Scotland,0,0,0
12202,50,25/12/2022,54,Scotland,0,0,0
12203,51,26/12/2022,54,Scotland,0,0,0
12204,52,27/12/2022,54,Scotland,0,0,0
12205,53,28/12/2022,54,Scotland,0,0,0
12206,54,29/12/2022,54,Scotland,0,0,0
12207,55,30/12/2022,54,Scotland,0,0,0
12208,56,31/12/2022,54,Scotland,0,0,0
12209,1,06/11/2022,55,Scotland,0,0,0
12210,2,07/11/2022,55,Scotland,0,0,0
12211,3,08/11/2022,55,Scotland,0,0,0
12212,4,09/11/2022,55,Scotland,0,0,0
12213,5,10/11/2022,55,Scotland,0,0,0
12214,6,11/11/2022,55,Scotland,0,0,0
12215,7,12/11/2022,55,Scotland,0,0,0
12216,8,13/11/2022,55,Scotland,0,0,0
12217,9,14/11/2022,55,Scotland,0,0,0
12218,10,15/11/2022,55,Scotland,0,0,0
12219,11,16/11/2022,55,Scotland,0,0,0
12220,12,17/11/2022,55,Scotland,0,0,0
12221,13,18/11/2022,55,Scotland,0,0,0
12222,14,19/11/2022,55,Scotland,0,0,0
12223,15,20/11/2022,55,Scotland,0,0,0
12224,16,21/11/2022,55,Scotland,0,0,0
12225,17,22/11/2022,55,Scotland,0,0,0
12226,18,23/11/2022,55,Scotland,0,0,0
12227,19,24/11/2022,55,Scotland,0,0,0
12228,20,25/11/2022,55,Scotland,0,0,0
12229,21,26/11/2022,55,Scotland,0,0,0
12230,22,27/11/2022,55,Scotland,0,0,0
12231,23,28/11/2022,55,Scotland,0,0,0
12232,24,29/11/2022,55,Scotland,0,0,0
12233,25,30/11/2022,55,Scotland,0,0,0
12234,26,01/12/2022,55,Scotland,0,0,0
12235,27,02/12/2022,55,Scotland,0,0,0
12236,28,03/12/2022,55,Scotland,0,0,0
12237,29,04/12/2022,55,Scotland,0,0,0
12238,30,05/12/2022,55,Scotland,0,0,0
12239,31,06/12/2022,55,Scotland,0,0,0
12240,32,07/12/2022,55,Scotland,0,0,0
12241,33,08/12/2022,55,Scotland,0,0,0
12242,34,09/12/2022,55,Scotland,0,0,0
12243,35,10/12/2022,55,Scotland,0,0,0
12244,36,11/12/2022,55,Scotland,0,0,0
12245,37,12/12/2022,55,Scotland,0,0,0
12246,38,13/12/2022,55,Scotland,0,0,0
12247,39,14/12/2022,55,Scotland,0,0,0
12248,40,15/12/2022,55,Scotland,0,0,0
12249,41,16/12/2022,55,Scotland,0,0,0
12250,42,17/12/2022,55,Scotland,0,0,0
12251,43,18/12/2022,55,Scotland,0,0,0
12252,44,19/12/2022,55,Scotland,0,0,0
12253,45,20/12/2022,55,Scotland,0,0,0
12254,46,21/12/2022,55,Scotland,0,0,0
12255,47,22/12/2022,55,Scotland,0,0,0
12256,48,23/12/2022,55,Scotland,0,0,0
12257,49,24/12/2022,55,Scotland,0,0,0
12258,50,25/12/2022,55,Scotland,0,0,0
12259,51,26/12/2022,55,Scotland,0,0,0
12260,52,27/12/2022,55,Scotland,0,0,0
12261,53,28/12/2022,55,Scotland,0,0,0
12262,54,29/12/2022,55,Scotland,0,0,0
12263,55,30/12/2022,55,Scotland,0,0,0
12264,56,31/12/2022,55,Scotland,0,0,0
12265,1,06/11/2022,56,Scotland,0,0,0
12266,2,07/11/2022,56,Scotland,0,0,0
12267,3,08/11/2022,56,Scotland,0,0,0
12268,4,09/11/2022,56,Scotland,0,0,0
12269,5,10/11/2022,56,Scotland,0,0,0
12270,6,11/11/2022,56,Scotland,0,0,0
12271,7,12/11/2022,56,Scotland,0,0,0
12272,8,13/11/2022,56,Scotland,0,0,0
12273,9,14/11/2022,56,Scotland,0,0,0
12274,10,15/11/2022,56,Scotland,0,0,0
12275,11,16/11/2022,56,Scotland,0,0,0
12276,12,17/11/2022,56,Scotland,0,0,0
12277,13,18/11/2022,56,Scotland,0,0,0
12278,14,19/11/2022,56,Scotland,0,0,0
12279,15,20/11/2022,56,Scotland,0,0,0
12280,16,21/11/2022,56,Scotland,0,0,0
12281,17,22/11/2022,56,Scotland,0,0,0
12282,18,23/11/2022,56,Scotland,0,0,0
12283,19,24/11/2022,56,Scotland,0,0,0
12284,20,25/11/2022,56,Scotland,0,0,0
12285,21,26/11/2022,56,Scotland,0,0,0
12286,22,27/11/2022,56,Scotland,0,0,0
12287,23,28/11/2022,56,Scotland,0,0,0
12288,24,29/11/2022,56,Scotland,0,0,0
12289,25,30/11/2022,56,Scotland,0,0,0
12290,26,01/12/2022,56,Scotland,0,0,0
12291,27,02/12/2022,56,Scotland,0,0,0
12292,28,03/12/2022,56,Scotland,0,0,0
12293,29,04/12/2022,56,Scotland,0,0,0
12294,30,05/12/2022,56,Scotland,0,0,0
12295,31,06/12/2022,56,Scotland,0,0,0
12296,32,07/12/2022,56,Scotland,0,0,0
12297,33,08/12/2022,56,Scotland,0,0,0
12298,34,09/12/2022,56,Scotland,0,0,0
12299,35,10/12/2022,56,Scotland,0,0,0
12300,36,11/12/2022,56,Scotland,0,0,0
12301,37,12/12/2022,56,Scotland,0,0,0
12302,38,13/12/2022,56,Scotland,0,0,0
12303,39,14/12/2022,56,Scotland,0,0,0
12304,40,15/12/2022,56,Scotland,0,0,0
12305,41,16/12/2022,56,Scotland,0,0,0
