X,study_day,visit_date,age_at_visit,region,prob,lower.CL,upper.CL
51493,29,07/12/2022,82,Wales,0,0,0
51494,30,08/12/2022,82,Wales,0,0,0
51495,31,09/12/2022,82,Wales,0,0,0
51496,32,10/12/2022,82,Wales,0,0,0
51497,33,11/12/2022,82,Wales,0,0,0
51498,34,12/12/2022,82,Wales,0,0,0
51499,35,13/12/2022,82,Wales,0,0,0
51500,36,14/12/2022,82,Wales,0,0,0
51501,37,15/12/2022,82,Wales,0,0,0
51502,38,16/12/2022,82,Wales,0,0,0
51503,39,17/12/2022,82,Wales,0,0,0
51504,40,18/12/2022,82,Wales,0,0,0
51505,41,19/12/2022,82,Wales,0,0,0
51506,42,20/12/2022,82,Wales,0,0,0
51507,43,21/12/2022,82,Wales,0,0,0
51508,44,22/12/2022,82,Wales,0,0,0
51509,45,23/12/2022,82,Wales,0,0,0
51510,46,24/12/2022,82,Wales,0,0,0
51511,47,25/12/2022,82,Wales,0,0,0
51512,48,26/12/2022,82,Wales,0,0,0
51513,49,27/12/2022,82,Wales,0,0,0
51514,50,28/12/2022,82,Wales,0,0,0
51515,51,29/12/2022,82,Wales,0,0,0
51516,52,30/12/2022,82,Wales,0,0,0
51517,53,31/12/2022,82,Wales,0,0,0
51518,54,01/01/2023,82,Wales,0,0,0
51519,55,02/01/2023,82,Wales,0,0,0
51520,56,03/01/2023,82,Wales,0,0,0
51521,1,09/11/2022,83,Wales,0,0,0
51522,2,10/11/2022,83,Wales,0,0,0
51523,3,11/11/2022,83,Wales,0,0,0
51524,4,12/11/2022,83,Wales,0,0,0
51525,5,13/11/2022,83,Wales,0,0,0
51526,6,14/11/2022,83,Wales,0,0,0
51527,7,15/11/2022,83,Wales,0,0,0
51528,8,16/11/2022,83,Wales,0,0,0
51529,9,17/11/2022,83,Wales,0,0,0
51530,10,18/11/2022,83,Wales,0,0,0
51531,11,19/11/2022,83,Wales,0,0,0
51532,12,20/11/2022,83,Wales,0,0,0
51533,13,21/11/2022,83,Wales,0,0,0
51534,14,22/11/2022,83,Wales,0,0,0
51535,15,23/11/2022,83,Wales,0,0,0
51536,16,24/11/2022,83,Wales,0,0,0
51537,17,25/11/2022,83,Wales,0,0,0
51538,18,26/11/2022,83,Wales,0,0,0
51539,19,27/11/2022,83,Wales,0,0,0
51540,20,28/11/2022,83,Wales,0,0,0
51541,21,29/11/2022,83,Wales,0,0,0
51542,22,30/11/2022,83,Wales,0,0,0
51543,23,01/12/2022,83,Wales,0,0,0
51544,24,02/12/2022,83,Wales,0,0,0
51545,25,03/12/2022,83,Wales,0,0,0
51546,26,04/12/2022,83,Wales,0,0,0
51547,27,05/12/2022,83,Wales,0,0,0
51548,28,06/12/2022,83,Wales,0,0,0
51549,29,07/12/2022,83,Wales,0,0,0
51550,30,08/12/2022,83,Wales,0,0,0
51551,31,09/12/2022,83,Wales,0,0,0
51552,32,10/12/2022,83,Wales,0,0,0
51553,33,11/12/2022,83,Wales,0,0,0
51554,34,12/12/2022,83,Wales,0,0,0
51555,35,13/12/2022,83,Wales,0,0,0
51556,36,14/12/2022,83,Wales,0,0,0
51557,37,15/12/2022,83,Wales,0,0,0
51558,38,16/12/2022,83,Wales,0,0,0
51559,39,17/12/2022,83,Wales,0,0,0
51560,40,18/12/2022,83,Wales,0,0,0
51561,41,19/12/2022,83,Wales,0,0,0
51562,42,20/12/2022,83,Wales,0,0,0
51563,43,21/12/2022,83,Wales,0,0,0
51564,44,22/12/2022,83,Wales,0,0,0
51565,45,23/12/2022,83,Wales,0,0,0
51566,46,24/12/2022,83,Wales,0,0,0
51567,47,25/12/2022,83,Wales,0,0,0
51568,48,26/12/2022,83,Wales,0,0,0
51569,49,27/12/2022,83,Wales,0,0,0
51570,50,28/12/2022,83,Wales,0,0,0
51571,51,29/12/2022,83,Wales,0,0,0
51572,52,30/12/2022,83,Wales,0,0,0
51573,53,31/12/2022,83,Wales,0,0,0
51574,54,01/01/2023,83,Wales,0,0,0
51575,55,02/01/2023,83,Wales,0,0,0
51576,56,03/01/2023,83,Wales,0,0,0
51577,1,09/11/2022,84,Wales,0,0,0
51578,2,10/11/2022,84,Wales,0,0,0
51579,3,11/11/2022,84,Wales,0,0,0
51580,4,12/11/2022,84,Wales,0,0,0
51581,5,13/11/2022,84,Wales,0,0,0
51582,6,14/11/2022,84,Wales,0,0,0
51583,7,15/11/2022,84,Wales,0,0,0
51584,8,16/11/2022,84,Wales,0,0,0
51585,9,17/11/2022,84,Wales,0,0,0
51586,10,18/11/2022,84,Wales,0,0,0
51587,11,19/11/2022,84,Wales,0,0,0
51588,12,20/11/2022,84,Wales,0,0,0
51589,13,21/11/2022,84,Wales,0,0,0
51590,14,22/11/2022,84,Wales,0,0,0
51591,15,23/11/2022,84,Wales,0,0,0
51592,16,24/11/2022,84,Wales,0,0,0
51593,17,25/11/2022,84,Wales,0,0,0
51594,18,26/11/2022,84,Wales,0,0,0
51595,19,27/11/2022,84,Wales,0,0,0
51596,20,28/11/2022,84,Wales,0,0,0
51597,21,29/11/2022,84,Wales,0,0,0
51598,22,30/11/2022,84,Wales,0,0,0
51599,23,01/12/2022,84,Wales,0,0,0
51600,24,02/12/2022,84,Wales,0,0,0
51601,25,03/12/2022,84,Wales,0,0,0
51602,26,04/12/2022,84,Wales,0,0,0
51603,27,05/12/2022,84,Wales,0,0,0
51604,28,06/12/2022,84,Wales,0,0,0
51605,29,07/12/2022,84,Wales,0,0,0
51606,30,08/12/2022,84,Wales,0,0,0
51607,31,09/12/2022,84,Wales,0,0,0
51608,32,10/12/2022,84,Wales,0,0,0
51609,33,11/12/2022,84,Wales,0,0,0
51610,34,12/12/2022,84,Wales,0,0,0
51611,35,13/12/2022,84,Wales,0,0,0
51612,36,14/12/2022,84,Wales,0,0,0
51613,37,15/12/2022,84,Wales,0,0,0
51614,38,16/12/2022,84,Wales,0,0,0
51615,39,17/12/2022,84,Wales,0,0,0
51616,40,18/12/2022,84,Wales,0,0,0
51617,41,19/12/2022,84,Wales,0,0,0
51618,42,20/12/2022,84,Wales,0,0,0
51619,43,21/12/2022,84,Wales,0,0,0
51620,44,22/12/2022,84,Wales,0,0,0
51621,45,23/12/2022,84,Wales,0,0,0
51622,46,24/12/2022,84,Wales,0,0,0
51623,47,25/12/2022,84,Wales,0,0,0
51624,48,26/12/2022,84,Wales,0,0,0
51625,49,27/12/2022,84,Wales,0,0,0
51626,50,28/12/2022,84,Wales,0,0,0
51627,51,29/12/2022,84,Wales,0,0,0
51628,52,30/12/2022,84,Wales,0,0,0
51629,53,31/12/2022,84,Wales,0,0,0
51630,54,01/01/2023,84,Wales,0,0,0
51631,55,02/01/2023,84,Wales,0,0,0
51632,56,03/01/2023,84,Wales,0,0,0
51633,1,09/11/2022,85,Wales,0,0,0
51634,2,10/11/2022,85,Wales,0,0,0
51635,3,11/11/2022,85,Wales,0,0,0
51636,4,12/11/2022,85,Wales,0,0,0
51637,5,13/11/2022,85,Wales,0,0,0
51638,6,14/11/2022,85,Wales,0,0,0
51639,7,15/11/2022,85,Wales,0,0,0
51640,8,16/11/2022,85,Wales,0,0,0
51641,9,17/11/2022,85,Wales,0,0,0
51642,10,18/11/2022,85,Wales,0,0,0
51643,11,19/11/2022,85,Wales,0,0,0
51644,12,20/11/2022,85,Wales,0,0,0
51645,13,21/11/2022,85,Wales,0,0,0
51646,14,22/11/2022,85,Wales,0,0,0
51647,15,23/11/2022,85,Wales,0,0,0
51648,16,24/11/2022,85,Wales,0,0,0
51649,17,25/11/2022,85,Wales,0,0,0
51650,18,26/11/2022,85,Wales,0,0,0
51651,19,27/11/2022,85,Wales,0,0,0
51652,20,28/11/2022,85,Wales,0,0,0
51653,21,29/11/2022,85,Wales,0,0,0
51654,22,30/11/2022,85,Wales,0,0,0
51655,23,01/12/2022,85,Wales,0,0,0
51656,24,02/12/2022,85,Wales,0,0,0
51657,25,03/12/2022,85,Wales,0,0,0
51658,26,04/12/2022,85,Wales,0,0,0
51659,27,05/12/2022,85,Wales,0,0,0
51660,28,06/12/2022,85,Wales,0,0,0
51661,29,07/12/2022,85,Wales,0,0,0
51662,30,08/12/2022,85,Wales,0,0,0
51663,31,09/12/2022,85,Wales,0,0,0
51664,32,10/12/2022,85,Wales,0,0,0
51665,33,11/12/2022,85,Wales,0,0,0
51666,34,12/12/2022,85,Wales,0,0,0
51667,35,13/12/2022,85,Wales,0,0,0
51668,36,14/12/2022,85,Wales,0,0,0
51669,37,15/12/2022,85,Wales,0,0,0
51670,38,16/12/2022,85,Wales,0,0,0
51671,39,17/12/2022,85,Wales,0,0,0
51672,40,18/12/2022,85,Wales,0,0,0
51673,41,19/12/2022,85,Wales,0,0,0
51674,42,20/12/2022,85,Wales,0,0,0
51675,43,21/12/2022,85,Wales,0,0,0
51676,44,22/12/2022,85,Wales,0,0,0
51677,45,23/12/2022,85,Wales,0,0,0
51678,46,24/12/2022,85,Wales,0,0,0
51679,47,25/12/2022,85,Wales,0,0,0
51680,48,26/12/2022,85,Wales,0,0,0
51681,49,27/12/2022,85,Wales,0,0,0
51682,50,28/12/2022,85,Wales,0,0,0
51683,51,29/12/2022,85,Wales,0,0,0
51684,52,30/12/2022,85,Wales,0,0,0
51685,53,31/12/2022,85,Wales,0,0,0
51686,54,01/01/2023,85,Wales,0,0,0
51687,55,02/01/2023,85,Wales,0,0,0
51688,56,03/01/2023,85,Wales,0,0,0
51689,1,09/11/2022,3,Northern Ireland,0,0,0
51690,2,10/11/2022,3,Northern Ireland,0,0,0
51691,3,11/11/2022,3,Northern Ireland,0,0,0
51692,4,12/11/2022,3,Northern Ireland,0,0,0
51693,5,13/11/2022,3,Northern Ireland,0,0,0
51694,6,14/11/2022,3,Northern Ireland,0,0,0
51695,7,15/11/2022,3,Northern Ireland,0,0,0
51696,8,16/11/2022,3,Northern Ireland,0,0,0
51697,9,17/11/2022,3,Northern Ireland,0,0,0
51698,10,18/11/2022,3,Northern Ireland,0,0,0
51699,11,19/11/2022,3,Northern Ireland,0,0,0
51700,12,20/11/2022,3,Northern Ireland,0,0,0
51701,13,21/11/2022,3,Northern Ireland,0,0,0
51702,14,22/11/2022,3,Northern Ireland,0,0,0
51703,15,23/11/2022,3,Northern Ireland,0,0,0
51704,16,24/11/2022,3,Northern Ireland,0,0,0
51705,17,25/11/2022,3,Northern Ireland,0,0,0
51706,18,26/11/2022,3,Northern Ireland,0,0,0
51707,19,27/11/2022,3,Northern Ireland,0,0,0
51708,20,28/11/2022,3,Northern Ireland,0,0,0
51709,21,29/11/2022,3,Northern Ireland,0,0,0
51710,22,30/11/2022,3,Northern Ireland,0,0,0
51711,23,01/12/2022,3,Northern Ireland,0,0,0
51712,24,02/12/2022,3,Northern Ireland,0,0,0
51713,25,03/12/2022,3,Northern Ireland,0,0,0
51714,26,04/12/2022,3,Northern Ireland,0,0,0
51715,27,05/12/2022,3,Northern Ireland,0,0,0
51716,28,06/12/2022,3,Northern Ireland,0,0,0
51717,29,07/12/2022,3,Northern Ireland,0,0,0
51718,30,08/12/2022,3,Northern Ireland,0,0,0
51719,31,09/12/2022,3,Northern Ireland,0,0,0
51720,32,10/12/2022,3,Northern Ireland,0,0,0
51721,33,11/12/2022,3,Northern Ireland,0,0,0
51722,34,12/12/2022,3,Northern Ireland,0,0,0
51723,35,13/12/2022,3,Northern Ireland,0,0,0
51724,36,14/12/2022,3,Northern Ireland,0,0,0
51725,37,15/12/2022,3,Northern Ireland,0,0,0
51726,38,16/12/2022,3,Northern Ireland,0,0,0
51727,39,17/12/2022,3,Northern Ireland,0,0,0
51728,40,18/12/2022,3,Northern Ireland,0,0,0
51729,41,19/12/2022,3,Northern Ireland,0,0,0
51730,42,20/12/2022,3,Northern Ireland,0,0,0
51731,43,21/12/2022,3,Northern Ireland,0,0,0
51732,44,22/12/2022,3,Northern Ireland,0,0,0
51733,45,23/12/2022,3,Northern Ireland,0,0,0
51734,46,24/12/2022,3,Northern Ireland,0,0,0
51735,47,25/12/2022,3,Northern Ireland,0,0,0
51736,48,26/12/2022,3,Northern Ireland,0,0,0
51737,49,27/12/2022,3,Northern Ireland,0,0,0
51738,50,28/12/2022,3,Northern Ireland,0,0,0
51739,51,29/12/2022,3,Northern Ireland,0,0,0
51740,52,30/12/2022,3,Northern Ireland,0,0,0
51741,53,31/12/2022,3,Northern Ireland,0,0,0
51742,54,01/01/2023,3,Northern Ireland,0,0,0
51743,55,02/01/2023,3,Northern Ireland,0,0,0
51744,56,03/01/2023,3,Northern Ireland,0,0,0
51745,1,09/11/2022,4,Northern Ireland,0,0,0
51746,2,10/11/2022,4,Northern Ireland,0,0,0
51747,3,11/11/2022,4,Northern Ireland,0,0,0
51748,4,12/11/2022,4,Northern Ireland,0,0,0
51749,5,13/11/2022,4,Northern Ireland,0,0,0
51750,6,14/11/2022,4,Northern Ireland,0,0,0
51751,7,15/11/2022,4,Northern Ireland,0,0,0
51752,8,16/11/2022,4,Northern Ireland,0,0,0
51753,9,17/11/2022,4,Northern Ireland,0,0,0
51754,10,18/11/2022,4,Northern Ireland,0,0,0
51755,11,19/11/2022,4,Northern Ireland,0,0,0
51756,12,20/11/2022,4,Northern Ireland,0,0,0
51757,13,21/11/2022,4,Northern Ireland,0,0,0
51758,14,22/11/2022,4,Northern Ireland,0,0,0
51759,15,23/11/2022,4,Northern Ireland,0,0,0
51760,16,24/11/2022,4,Northern Ireland,0,0,0
51761,17,25/11/2022,4,Northern Ireland,0,0,0
51762,18,26/11/2022,4,Northern Ireland,0,0,0
51763,19,27/11/2022,4,Northern Ireland,0,0,0
51764,20,28/11/2022,4,Northern Ireland,0,0,0
51765,21,29/11/2022,4,Northern Ireland,0,0,0
51766,22,30/11/2022,4,Northern Ireland,0,0,0
51767,23,01/12/2022,4,Northern Ireland,0,0,0
51768,24,02/12/2022,4,Northern Ireland,0,0,0
51769,25,03/12/2022,4,Northern Ireland,0,0,0
51770,26,04/12/2022,4,Northern Ireland,0,0,0
51771,27,05/12/2022,4,Northern Ireland,0,0,0
51772,28,06/12/2022,4,Northern Ireland,0,0,0
51773,29,07/12/2022,4,Northern Ireland,0,0,0
51774,30,08/12/2022,4,Northern Ireland,0,0,0
51775,31,09/12/2022,4,Northern Ireland,0,0,0
51776,32,10/12/2022,4,Northern Ireland,0,0,0
51777,33,11/12/2022,4,Northern Ireland,0,0,0
51778,34,12/12/2022,4,Northern Ireland,0,0,0
51779,35,13/12/2022,4,Northern Ireland,0,0,0
51780,36,14/12/2022,4,Northern Ireland,0,0,0
51781,37,15/12/2022,4,Northern Ireland,0,0,0
51782,38,16/12/2022,4,Northern Ireland,0,0,0
51783,39,17/12/2022,4,Northern Ireland,0,0,0
51784,40,18/12/2022,4,Northern Ireland,0,0,0
51785,41,19/12/2022,4,Northern Ireland,0,0,0
51786,42,20/12/2022,4,Northern Ireland,0,0,0
51787,43,21/12/2022,4,Northern Ireland,0,0,0
51788,44,22/12/2022,4,Northern Ireland,0,0,0
51789,45,23/12/2022,4,Northern Ireland,0,0,0
51790,46,24/12/2022,4,Northern Ireland,0,0,0
51791,47,25/12/2022,4,Northern Ireland,0,0,0
51792,48,26/12/2022,4,Northern Ireland,0,0,0
51793,49,27/12/2022,4,Northern Ireland,0,0,0
51794,50,28/12/2022,4,Northern Ireland,0,0,0
51795,51,29/12/2022,4,Northern Ireland,0,0,0
51796,52,30/12/2022,4,Northern Ireland,0,0,0
51797,53,31/12/2022,4,Northern Ireland,0,0,0
51798,54,01/01/2023,4,Northern Ireland,0,0,0
51799,55,02/01/2023,4,Northern Ireland,0,0,0
51800,56,03/01/2023,4,Northern Ireland,0,0,0
51801,1,09/11/2022,5,Northern Ireland,0,0,0
51802,2,10/11/2022,5,Northern Ireland,0,0,0
51803,3,11/11/2022,5,Northern Ireland,0,0,0
51804,4,12/11/2022,5,Northern Ireland,0,0,0
51805,5,13/11/2022,5,Northern Ireland,0,0,0
51806,6,14/11/2022,5,Northern Ireland,0,0,0
51807,7,15/11/2022,5,Northern Ireland,0,0,0
51808,8,16/11/2022,5,Northern Ireland,0,0,0
51809,9,17/11/2022,5,Northern Ireland,0,0,0
51810,10,18/11/2022,5,Northern Ireland,0,0,0
51811,11,19/11/2022,5,Northern Ireland,0,0,0
51812,12,20/11/2022,5,Northern Ireland,0,0,0
51813,13,21/11/2022,5,Northern Ireland,0,0,0
51814,14,22/11/2022,5,Northern Ireland,0,0,0
51815,15,23/11/2022,5,Northern Ireland,0,0,0
51816,16,24/11/2022,5,Northern Ireland,0,0,0
51817,17,25/11/2022,5,Northern Ireland,0,0,0
51818,18,26/11/2022,5,Northern Ireland,0,0,0
51819,19,27/11/2022,5,Northern Ireland,0,0,0
51820,20,28/11/2022,5,Northern Ireland,0,0,0
51821,21,29/11/2022,5,Northern Ireland,0,0,0
51822,22,30/11/2022,5,Northern Ireland,0,0,0
51823,23,01/12/2022,5,Northern Ireland,0,0,0
51824,24,02/12/2022,5,Northern Ireland,0,0,0
51825,25,03/12/2022,5,Northern Ireland,0,0,0
51826,26,04/12/2022,5,Northern Ireland,0,0,0
51827,27,05/12/2022,5,Northern Ireland,0,0,0
51828,28,06/12/2022,5,Northern Ireland,0,0,0
51829,29,07/12/2022,5,Northern Ireland,0,0,0
51830,30,08/12/2022,5,Northern Ireland,0,0,0
51831,31,09/12/2022,5,Northern Ireland,0,0,0
51832,32,10/12/2022,5,Northern Ireland,0,0,0
51833,33,11/12/2022,5,Northern Ireland,0,0,0
51834,34,12/12/2022,5,Northern Ireland,0,0,0
51835,35,13/12/2022,5,Northern Ireland,0,0,0
51836,36,14/12/2022,5,Northern Ireland,0,0,0
51837,37,15/12/2022,5,Northern Ireland,0,0,0
51838,38,16/12/2022,5,Northern Ireland,0,0,0
51839,39,17/12/2022,5,Northern Ireland,0,0,0
51840,40,18/12/2022,5,Northern Ireland,0,0,0
51841,41,19/12/2022,5,Northern Ireland,0,0,0
51842,42,20/12/2022,5,Northern Ireland,0,0,0
51843,43,21/12/2022,5,Northern Ireland,0,0,0
51844,44,22/12/2022,5,Northern Ireland,0,0,0
51845,45,23/12/2022,5,Northern Ireland,0,0,0
51846,46,24/12/2022,5,Northern Ireland,0,0,0
51847,47,25/12/2022,5,Northern Ireland,0,0,0
51848,48,26/12/2022,5,Northern Ireland,0,0,0
51849,49,27/12/2022,5,Northern Ireland,0,0,0
51850,50,28/12/2022,5,Northern Ireland,0,0,0
51851,51,29/12/2022,5,Northern Ireland,0,0,0
51852,52,30/12/2022,5,Northern Ireland,0,0,0
51853,53,31/12/2022,5,Northern Ireland,0,0,0
51854,54,01/01/2023,5,Northern Ireland,0,0,0
51855,55,02/01/2023,5,Northern Ireland,0,0,0
51856,56,03/01/2023,5,Northern Ireland,0,0,0
51857,1,09/11/2022,6,Northern Ireland,0,0,0
51858,2,10/11/2022,6,Northern Ireland,0,0,0
51859,3,11/11/2022,6,Northern Ireland,0,0,0
51860,4,12/11/2022,6,Northern Ireland,0,0,0
51861,5,13/11/2022,6,Northern Ireland,0,0,0
51862,6,14/11/2022,6,Northern Ireland,0,0,0
51863,7,15/11/2022,6,Northern Ireland,0,0,0
51864,8,16/11/2022,6,Northern Ireland,0,0,0
51865,9,17/11/2022,6,Northern Ireland,0,0,0
51866,10,18/11/2022,6,Northern Ireland,0,0,0
51867,11,19/11/2022,6,Northern Ireland,0,0,0
51868,12,20/11/2022,6,Northern Ireland,0,0,0
51869,13,21/11/2022,6,Northern Ireland,0,0,0
51870,14,22/11/2022,6,Northern Ireland,0,0,0
51871,15,23/11/2022,6,Northern Ireland,0,0,0
51872,16,24/11/2022,6,Northern Ireland,0,0,0
51873,17,25/11/2022,6,Northern Ireland,0,0,0
51874,18,26/11/2022,6,Northern Ireland,0,0,0
51875,19,27/11/2022,6,Northern Ireland,0,0,0
51876,20,28/11/2022,6,Northern Ireland,0,0,0
51877,21,29/11/2022,6,Northern Ireland,0,0,0
51878,22,30/11/2022,6,Northern Ireland,0,0,0
51879,23,01/12/2022,6,Northern Ireland,0,0,0
51880,24,02/12/2022,6,Northern Ireland,0,0,0
51881,25,03/12/2022,6,Northern Ireland,0,0,0
51882,26,04/12/2022,6,Northern Ireland,0,0,0
51883,27,05/12/2022,6,Northern Ireland,0,0,0
51884,28,06/12/2022,6,Northern Ireland,0,0,0
51885,29,07/12/2022,6,Northern Ireland,0,0,0
51886,30,08/12/2022,6,Northern Ireland,0,0,0
51887,31,09/12/2022,6,Northern Ireland,0,0,0
51888,32,10/12/2022,6,Northern Ireland,0,0,0
51889,33,11/12/2022,6,Northern Ireland,0,0,0
51890,34,12/12/2022,6,Northern Ireland,0,0,0
51891,35,13/12/2022,6,Northern Ireland,0,0,0
51892,36,14/12/2022,6,Northern Ireland,0,0,0
51893,37,15/12/2022,6,Northern Ireland,0,0,0
51894,38,16/12/2022,6,Northern Ireland,0,0,0
51895,39,17/12/2022,6,Northern Ireland,0,0,0
51896,40,18/12/2022,6,Northern Ireland,0,0,0
51897,41,19/12/2022,6,Northern Ireland,0,0,0
51898,42,20/12/2022,6,Northern Ireland,0,0,0
51899,43,21/12/2022,6,Northern Ireland,0,0,0
51900,44,22/12/2022,6,Northern Ireland,0,0,0
51901,45,23/12/2022,6,Northern Ireland,0,0,0
51902,46,24/12/2022,6,Northern Ireland,0,0,0
51903,47,25/12/2022,6,Northern Ireland,0,0,0
51904,48,26/12/2022,6,Northern Ireland,0,0,0
51905,49,27/12/2022,6,Northern Ireland,0,0,0
51906,50,28/12/2022,6,Northern Ireland,0,0,0
51907,51,29/12/2022,6,Northern Ireland,0,0,0
51908,52,30/12/2022,6,Northern Ireland,0,0,0
51909,53,31/12/2022,6,Northern Ireland,0,0,0
51910,54,01/01/2023,6,Northern Ireland,0,0,0
51911,55,02/01/2023,6,Northern Ireland,0,0,0
51912,56,03/01/2023,6,Northern Ireland,0,0,0
51913,1,09/11/2022,7,Northern Ireland,0,0,0
51914,2,10/11/2022,7,Northern Ireland,0,0,0
51915,3,11/11/2022,7,Northern Ireland,0,0,0
51916,4,12/11/2022,7,Northern Ireland,0,0,0
51917,5,13/11/2022,7,Northern Ireland,0,0,0
51918,6,14/11/2022,7,Northern Ireland,0,0,0
51919,7,15/11/2022,7,Northern Ireland,0,0,0
51920,8,16/11/2022,7,Northern Ireland,0,0,0
51921,9,17/11/2022,7,Northern Ireland,0,0,0
51922,10,18/11/2022,7,Northern Ireland,0,0,0
51923,11,19/11/2022,7,Northern Ireland,0,0,0
51924,12,20/11/2022,7,Northern Ireland,0,0,0
51925,13,21/11/2022,7,Northern Ireland,0,0,0
51926,14,22/11/2022,7,Northern Ireland,0,0,0
51927,15,23/11/2022,7,Northern Ireland,0,0,0
51928,16,24/11/2022,7,Northern Ireland,0,0,0
51929,17,25/11/2022,7,Northern Ireland,0,0,0
51930,18,26/11/2022,7,Northern Ireland,0,0,0
51931,19,27/11/2022,7,Northern Ireland,0,0,0
51932,20,28/11/2022,7,Northern Ireland,0,0,0
51933,21,29/11/2022,7,Northern Ireland,0,0,0
51934,22,30/11/2022,7,Northern Ireland,0,0,0
51935,23,01/12/2022,7,Northern Ireland,0,0,0
51936,24,02/12/2022,7,Northern Ireland,0,0,0
51937,25,03/12/2022,7,Northern Ireland,0,0,0
51938,26,04/12/2022,7,Northern Ireland,0,0,0
51939,27,05/12/2022,7,Northern Ireland,0,0,0
51940,28,06/12/2022,7,Northern Ireland,0,0,0
51941,29,07/12/2022,7,Northern Ireland,0,0,0
51942,30,08/12/2022,7,Northern Ireland,0,0,0
51943,31,09/12/2022,7,Northern Ireland,0,0,0
51944,32,10/12/2022,7,Northern Ireland,0,0,0
51945,33,11/12/2022,7,Northern Ireland,0,0,0
51946,34,12/12/2022,7,Northern Ireland,0,0,0
51947,35,13/12/2022,7,Northern Ireland,0,0,0
51948,36,14/12/2022,7,Northern Ireland,0,0,0
51949,37,15/12/2022,7,Northern Ireland,0,0,0
51950,38,16/12/2022,7,Northern Ireland,0,0,0
51951,39,17/12/2022,7,Northern Ireland,0,0,0
51952,40,18/12/2022,7,Northern Ireland,0,0,0
51953,41,19/12/2022,7,Northern Ireland,0,0,0
51954,42,20/12/2022,7,Northern Ireland,0,0,0
51955,43,21/12/2022,7,Northern Ireland,0,0,0
51956,44,22/12/2022,7,Northern Ireland,0,0,0
51957,45,23/12/2022,7,Northern Ireland,0,0,0
51958,46,24/12/2022,7,Northern Ireland,0,0,0
51959,47,25/12/2022,7,Northern Ireland,0,0,0
51960,48,26/12/2022,7,Northern Ireland,0,0,0
51961,49,27/12/2022,7,Northern Ireland,0,0,0
51962,50,28/12/2022,7,Northern Ireland,0,0,0
51963,51,29/12/2022,7,Northern Ireland,0,0,0
51964,52,30/12/2022,7,Northern Ireland,0,0,0
51965,53,31/12/2022,7,Northern Ireland,0,0,0
51966,54,01/01/2023,7,Northern Ireland,0,0,0
51967,55,02/01/2023,7,Northern Ireland,0,0,0
51968,56,03/01/2023,7,Northern Ireland,0,0,0
51969,1,09/11/2022,8,Northern Ireland,0,0,0
51970,2,10/11/2022,8,Northern Ireland,0,0,0
51971,3,11/11/2022,8,Northern Ireland,0,0,0
51972,4,12/11/2022,8,Northern Ireland,0,0,0
51973,5,13/11/2022,8,Northern Ireland,0,0,0
51974,6,14/11/2022,8,Northern Ireland,0,0,0
51975,7,15/11/2022,8,Northern Ireland,0,0,0
51976,8,16/11/2022,8,Northern Ireland,0,0,0
51977,9,17/11/2022,8,Northern Ireland,0,0,0
51978,10,18/11/2022,8,Northern Ireland,0,0,0
51979,11,19/11/2022,8,Northern Ireland,0,0,0
51980,12,20/11/2022,8,Northern Ireland,0,0,0
51981,13,21/11/2022,8,Northern Ireland,0,0,0
51982,14,22/11/2022,8,Northern Ireland,0,0,0
51983,15,23/11/2022,8,Northern Ireland,0,0,0
51984,16,24/11/2022,8,Northern Ireland,0,0,0
51985,17,25/11/2022,8,Northern Ireland,0,0,0
51986,18,26/11/2022,8,Northern Ireland,0,0,0
51987,19,27/11/2022,8,Northern Ireland,0,0,0
51988,20,28/11/2022,8,Northern Ireland,0,0,0
51989,21,29/11/2022,8,Northern Ireland,0,0,0
51990,22,30/11/2022,8,Northern Ireland,0,0,0
51991,23,01/12/2022,8,Northern Ireland,0,0,0
51992,24,02/12/2022,8,Northern Ireland,0,0,0
51993,25,03/12/2022,8,Northern Ireland,0,0,0
51994,26,04/12/2022,8,Northern Ireland,0,0,0
51995,27,05/12/2022,8,Northern Ireland,0,0,0
51996,28,06/12/2022,8,Northern Ireland,0,0,0
51997,29,07/12/2022,8,Northern Ireland,0,0,0
51998,30,08/12/2022,8,Northern Ireland,0,0,0
51999,31,09/12/2022,8,Northern Ireland,0,0,0
52000,32,10/12/2022,8,Northern Ireland,0,0,0
52001,33,11/12/2022,8,Northern Ireland,0,0,0
52002,34,12/12/2022,8,Northern Ireland,0,0,0
52003,35,13/12/2022,8,Northern Ireland,0,0,0
52004,36,14/12/2022,8,Northern Ireland,0,0,0
52005,37,15/12/2022,8,Northern Ireland,0,0,0
52006,38,16/12/2022,8,Northern Ireland,0,0,0
52007,39,17/12/2022,8,Northern Ireland,0,0,0
52008,40,18/12/2022,8,Northern Ireland,0,0,0
52009,41,19/12/2022,8,Northern Ireland,0,0,0
52010,42,20/12/2022,8,Northern Ireland,0,0,0
52011,43,21/12/2022,8,Northern Ireland,0,0,0
52012,44,22/12/2022,8,Northern Ireland,0,0,0
52013,45,23/12/2022,8,Northern Ireland,0,0,0
52014,46,24/12/2022,8,Northern Ireland,0,0,0
52015,47,25/12/2022,8,Northern Ireland,0,0,0
52016,48,26/12/2022,8,Northern Ireland,0,0,0
52017,49,27/12/2022,8,Northern Ireland,0,0,0
52018,50,28/12/2022,8,Northern Ireland,0,0,0
